"";"id";"jogoAno";"jogoIdade";"jogoTempJogo";"jogoQtJogadores";"jogoMiolosDesigner";"jogoMiolosArtista";"jogoMiolosEditora";"jogoStatTem";"jogoStatQuer";"jogoStatTeve";"jogoStatFavorito";"jogoResumoTexto"
0;1448;"2016";"Idade  10 + ";"40 min";"2 a 5 jogadores ";"Frédéric Henry";"Gaël Lannurien";"Bombyx";"32";"56";"15";"3";"Lidere uma equipe das maiores mentes da história para a glória em Legendary Inventors, um jogo em que 2-5 jogadores são líderes de um grupo de quatro inventores que trabalham para trazer seu conhecimento à vida através da criação de objetos úteis para melhorar o mundo. Compita contra equipes rivais para patentear invenções e trabalhar para melhorar o conhecimento de seus inventores. Vence a equipe de inventores que patentear o maior número de invenções ou quem tiver os mais inteligentes inventores.Em detalhe, o jogo tem lugar ao longo de três eras, com cada uma representando um período diferente do avanço tecnológico e com invenções que ficam cada vez mais complexas em cada era posterior. Em um turno, você pode enviar um de seus inventores para trabalhar em uma invenção ou atualizar seus inventores para deixá-los disponíveis novamente. Quando você envia um inventor para trabalhar, você aplica as habilidades do personagem - Albert Einstein tem uma habilidade inicial de quatro em Física, por exemplo, enquanto Johannes Gutenberg tem uma habilidade inicial de dois em Mecânica.Quando uma invenção está completa, os três jogadores que mais contribuíram colhem os frutos de sua conclusão! Os jogadores podem optar por adquirir a patente da invenção, colocando a carta de invenção na sua frente, ou eles ganham fichas de recompensa para atualizar seus inventores, ganhar pontos de vitória extras, e até mesmo adicionar conhecimento adicional para uma invenção.Assim que a penúltima invenção de uma era seja completada, essa era termina e uma nova se inicia. Ao final da terceira era o time de inventores com maior pontos de vitória ganha o jogoDependência de Idioma Nenhuma DomíniosJogos Expert MecânicasAlocação de TrabalhadoresCategoriasJogo de Cartas TemasFicção Científica, Economia / Produção"
0;1449;"2016";"Idade  14 + ";"60 min";"2 a 5 jogadores ";"Daniel Alves";"Arthur Mask";"Histeria Games";"38";"52";"13";"2";"Nesse jogo de rolagem de dados e coleção de itens, você vai fazer de tudo para juntar a maior quantidade de pontos de vitória que seus amigos, pois o vencedor, poderá voltar pra casa.Durante o jogo, você escolhe uma das ações no mapa e efetue a ação desejada puxando todos os dados de uma só vez. Quanto mais dados, mais eficaz será a sua ação. Mas cuidado, pois você pode ter apenas 6 dados ao final da rodada e fazer uma ação com muitos dados, pode travar ações futuras!Escolha a hora certa de puxar muitos dados e disparar pelo país das maravilhas … divirta-se com seus amigos e família em um dos temas mais bacanas de todos os tempos!Diferenças entre o jogo Básico e a Edição de Colecionador: - Luva especial em cima da capa; - Já contém o add-on para 5 jogadores (30 dados em vez de 24) - 60 Peças especiais translúcidas - Insert customizado de acrílico - 5 Meeples Customizados (translúcidos com adesivos) - Baralho de 54 cartas com arte do jogoEditora NacionalHisteria GamesStatus Nacional Lançado (2016)     Dependência de Idioma Moderado, precisa de uma planilha traduzida ou cartas traduzidas. DomíniosJogos Família MecânicasRolagem de DadosCategoriasJogo de Dados TemasEsportes, Fantasia, Literatura"
0;1450;"2020";"Idade  14 + ";"20 min";"1 a 4 jogadores ";"Johnny Dias";"Johnny Dias";"Cãobuleiro";"17";"5";"6";"3";"A milhares de anos Miraculum o livro da eternidade foi colocado em uma ponte com quatro guardiões sagrados da magia branca e da magia negra para defender o equilíbrio entre as forças do bem e do mal. A magia que emana do livro despertou uma ambição em seus guardiões que agora lutam até a morte para alcançá-lo e ser o detentor do poder do livro. Escolha seu lado e ajude os guardiões a tomar posse do Miraculum O Livro da Eternidade. Miraculum é um jogo rápido baseado no lance de dados para ser jogado em duplas (2vs2) ou em modo de duelo um contra um (1vs1) onde você deverá escolher entre defender a magia branca ou a magia negra. Você e seus oponentes irão lutar até a morte para ser o novo detentor do livro sagrado o “Miraculum”. Em cada turno você terá que combinar o resultado dos seus dados para conseguir conjurar magias de atacar, proteger, andar, empurrar, prender, envenenar, curar, inverter posição ou até mesmo sumonar um lobsomem contra seus inimigos. Objetivo do Jogo: Matar todos os magos da cor oposta lançando eles da ponte, ou conseguir tomar posse do Miraculum o livro da eternidade.Editora NacionalCãobuleiroStatus Nacional Lançado (Outubro/2020)     Dependência de Idioma Nenhuma DomíniosJogos Família MecânicasEliminação de Jogadores, Jogo em Equipe, Rolagem de Dados, Toma essa, Force sua sorte, Movimento Ponto-a-Ponto, Rolar e MoverCategoriasJogo de Dados, Jogo de Entrada, Jogo Assimétrico TemasFantasia, Luta / Artes Marciais, Aventura"
0;1451;"2001";"Idade  10 + ";"30 min";"8 a 18 jogadores ";"Dimitry Davidoff";"Alexios Tjoyas";"Asmodee";"107";"60";"17";"9";"Werewolves of Miller’s Hollow é um jogo que se passa em uma pequena aldeia assombrada por lobisomens. Para cada jogador é atribuído um papel secreto - Lobisomem, Cidadão Ordinário, ou personagem especial, como O Xerife, o Caçador, a Bruxa, a Pequena Garota e assim por diante ... Há também um jogador-moderador que controla o fluxo do jogo. O jogo alterna entre fases de noite e dia. À noite, os lobisomens escolhem secretamente um aldeão para matar. Durante o dia, o morador que foi morto é revelado e está fora do jogo. Os restantes (aldeões normais e especiais da mesma forma), em seguida, votam deliberadamente em um jogador que suspeitam ser um Lobisomem. O jogador escolhido é ""linchado"", revela a sua / seu papel e está fora do jogo. Lobisomem é um jogo social, que não requer nenhum equipamento para jogar, e pode acomodar qualquer grande grupo de jogadores.Dependência de Idioma Nenhuma DomíniosJogos Família MecânicasJogadores com Diferentes Habilidades, Jogo em Equipe, RPG, Votação, Blefe, DeduçãoCategoriasJogo Festivo TemasPolicial, Horror"
0;1452;"2000";"Idade  10 + ";"60 min";"2 a 4 jogadores ";"Kevin Barrett";"Sandra Garavito";"Kadokawa Shoten";"70";"37";"26";"9";"Jogo de guerra em miniaturas que popularizou a ideia de Jogo de coleção de miniaturas (CMG - Colectible Miniature Games), primeiro jogo da Wizkids. O grande diferencial do jogo é o disco de habilidades que fica na base da miniatura que armazena todas as informações necessária sobre a miniatura, facilitando em muito o jogo.Dependência de Idioma Pouco texto, facilmente memorizavel. DomíniosJogos Expert MecânicasJogadores com Diferentes HabilidadesCategoriasColecionável, Jogo de Guerra, Miniaturas TemasGuerra, Fantasia"
0;1453;"2015";"Idade  12 + ";"90 min";"3 a 5 jogadores ";"Malte Kühle";"Michael Andresakis";"Buró Editora";"215";"133";"93";"6";"A 3 ª Guerra Mundial foi referenciada, por muitos, como a última guerra, devido à vastidão da destruição que causou. Em todos os lugares por todo o mundo, a humanidade sofreu grandes baixas e horrores - mas alguns sobreviventes que tinham o poder e os recursos construíram cidades influentes por todo o mundo para ganhar presença e dominar de novo. As cidades que foram construídas, cada uma, tinham um aspeto único: estas continham paredes metálicas em ouro, simbolizando a esperança. Assim, foram apelidadas de Cidades de Ouro. Este jogo tem lugar cinco anos após a Última Guerra, com os jogadores assumindo o papel de pessoas que disputam a cidadania dentro de uma Cidade de Ouro. Raid and Trade é um jogo de gestão de recursos e de negociação para 3 a 5 jogadores. O jogador que for capaz de entrar primeiro na Cidade de Ouro ganha, e existem três maneiras diferentes de entrar na cidade de ouro: - Tornando-se num especialista: alcançar 20 pontos de habilidade. - Servir a cidade: cumprir três missões secretas. - Tornando-se um nobre: Obter o máximo possível de pontos de personagem. Em cada turno, os jogadores podem gastar pontos de ação para fazer várias ações, tais como, mover-se pela cidade, invadir edifícios, atacar outros jogadores, e muito mais. Cada jogador tem uma habilidade específica - mecânico, comerciante, eletricista, guarda-costas e médico - e tem os seus próprios itens exclusivos para a construção; esses itens podem ser negociados contra outros itens ou recursos. O tabuleiro do jogo é modular, para que em todos os jogos tenham um mapa novo para descobrir. Ao longo do mapa, os jogadores encontram edifícios diferentes que podem invadir. O jogador será levado a tomar várias decisões, incluindo decisões morais importantes! Após a resolução das várias decisões, receberá pontos de personagem. As escolhas feitas, para o bem ou para o mal, vão levar a regalias e a vantagens (ou desvantagens) específicas durante o andamento do jogo. Ao invadir um edifício, recursos são obtidos (ferramentas, sucatas, mecânica, eletrônica, etc.). Ao combinar esses recursos, o jogador pode criar itens com habilidades especiais. Ao fazer isso, avançará com os seus pontos de habilidade. Cada jogador também recebe missões secretas da Cidade de Ouro. Para cumprir essas missões, os jogadores têm de gastar os recursos mencionados na carta. Cumprir uma missão, não só vai levar os jogadores para mais perto da vitória, mas também lhe dá vantagens para o resto do jogo.LUDOSTORER$ 145,50 (no boleto)Comprar  Editora NacionalBuró EditoraStatus Nacional Lançado (2016)     Dependência de Idioma Pouco texto, facilmente memorizavel. DomíniosJogos Expert MecânicasGestão de Mão, Negociação, Jogadores com Diferentes Habilidades, Movimento de Área, Rolagem de Dados, Sistema de Pontos de Ação, Colecionar Componentes, Seleção de Cartas, Simulação, Toma essaCategoriasMiniaturas TemasAventura, Ficção Científica"
0;1454;"2021";"Idade  10 + ";"45 min";"1 a 100 jogadores ";"Jordy Adan";"Davey Baker";"Grok Games";"148";"200";"2";"3";"A expedição às Terras do Oeste é o tipo de honra que ocorre uma vez na vida para um cartógrafo real. Mas estes são tempos perigosos. A guerra devasta a terra, e você com certeza encontrará forças Dragul determinadas a frustrar os planos da Rainha Gimnax de expansão para o oeste.Felizmente, bravos heróis se levantaram em defesa de Nalos. Mapeie suas ações juntamente com os decretos da rainha e garanta seu lugar na história.Cartógrafos: Heróis é a sequência do jogo de desenho de mapas aclamado pela crítica, Cartógrafos. Inclui folhas de mapa totalmente novas, cartas de pontuação, cartas de exploração e cartas de emboscada com habilidades únicas.Cartógrafos: Heróis podem ser jogados sozinhos ou misturados com componentes do jogo original para uma maior variedade de possibilidades de jogo.LUDOSTORER$ 106,45 (no boleto)Comprar  Editora NacionalGrok GamesStatus Nacional Lançado (Fevereiro/2022)     Dependência de Idioma Nenhuma DomíniosJogos Família MecânicasDesenhar, Papel e CanetaCategoriasTemasFantasia"
0;1455;"2019";"Idade  12 + ";"30 min";"2 a 10 jogadores ";"Marcos Mayora";"Daniele Rios Boleeiro";"FunBox Editora";"446";"139";"56";"14";"Bem-vindo ao maravilhoso mundo musical de PABLO, um jogo onde ser ordinário pode ser uma grande vantagem. Prepare a voz e a memória, deixe a timidez pra lá e puxa a música das sombras e traz o ritmo do ar, porque PABLO é um animal que ronda e já vai começar...Esse é talvez o maior representante da mecânica de cantar. Aqui cada jogador compra 5 cartas e precisa cantar uma música com as palavras de cada carta. Quanto mais cartas você conseguir usar na mesma música, mais pontos você faz. Mas para deixar o jogo mais divertido você também pode baixar cartas no turno dos oponentes, basta cantar junto. Se prepare para conhecer o lado sertanejo, pagodeiro daquele amigo que você nunca imaginava.Editora NacionalFunBox EditoraStatus Nacional Lançado (Maio/2019)     Dependência de Idioma Nenhuma DomíniosJogos Família MecânicasCantar, Gestão de Mão, Memória, Seleção de CartasCategoriasJogo Festivo TemasArte, Cultura Brasileira"
0;1456;"2015";"Idade  8 + ";"35 min";"2 a 8 jogadores ";"Edward Chan";"Tommy Ng";"Fire on Board Jogos";"278";"59";"42";"5";"Uma equipe de infiltrados da tríade penetraram uma força policial. No entanto, a polícia também enviou uma equipe de agentes secretos para infiltrar a tríade. Dez anos mais tarde, eles ainda estão disfarçado, mas suas mentes foram distorcidas pela tentação do poder, autoridade e dinheiro - e ninguém tem certeza sobre seus papéis originais. Ambos os grupos sabem que eles foram infiltrados e quer trazer à tona os sinais na pele. Cada sinal tem um código secreto para bloquear o seu arquivo de identidade, e uma vez que o código está rachado a sua identidade se revela plenamente. A batalha de inteligência começa agora. Exponha o inimigo e tenha a chance de mudar de identidade para salvar suas vidas, desde que ninguém saiba quem é quem!Internal Affairs é um jogo de eliminação intenso entre infiltrados tanto da Triade quanto da Força Policial. Cada jogador tem um conjunto de cartas de identificação secretas que determinam a fidelidade desse jogador. Cada jogador também tem um código secreto, que, quando rachado revela o verdadeiro ID do jogador. Ao início do jogo, cada jogador tem cinco cartas de código e escolhe três deles para ser o código secreto que bloqueia o arquivo de identidade. Durante sua vez, os jogadores tentam quebrar códigos de outros jogadores para descobrir quem é quem e obter a sua equipe à vitória. Devido às cartas de ação, porém, cartas de identificação podem ser passadas de jogador para jogador e isso pode mudar a lealdade de cada jogador. Os jogadores devem ser rápidos para ganhar, caso contrário, eles podem acabar na equipe perdedora.LUDOSTORER$ 50,00 (no boleto)Comprar  Editora NacionalFire on Board JogosStatus Nacional Lançado (Março/2017)     Dependência de Idioma Nenhuma DomíniosJogos Família MecânicasEliminação de Jogadores, Jogo em Equipe, Blefe, Dedução, Colocação de Peças, Controle/Influência de Área, Gestão de Mão, Memória, Posicionamento Secreto, Seleção de Cartas, Toma essaCategoriasJogo de Cartas, Jogo de Entrada, Jogo Festivo TemasPolicial"
0;1457;"2003";"Idade  8 + ";"60 min";"2 jogadores ";"Reiner Knizia";"Christof Tisch";"Rio Grande Games";"52";"147";"16";"4";"Carcassonne: The Castle tem lugar em uma das muitas cidades que você construiu durante um jogo de Carcassonne. Não é uma expansão, mas um jogo de colocação de peças que funciona sozinho com a mecânica Carcassonne adaptado especialmente para dois jogadores.Dependência de Idioma Nenhuma DomíniosJogos Expert MecânicasCerco de Área, Colocação de Peças, Controle/Influência de ÁreaCategoriasTemasMedieval"
0;1458;"2022";"Idade  10 + ";"45 min";"2 a 4 jogadores ";"Anderson Butilheiro";"Gil Martimiano";"Vem pra Mesa Jogos";"0";"136";"0";"8";"O dia-a-dia de um aeroporto é cheio de desafios. Controlar decolagens e pousos, taxiar aviões de pequeno, médio e grande porte, manusear bagagens e passageiros de todos os tipos, de diversas nacionalidades. Uau!Em Airport Rush você irá draftar dados para completar os requisitos dos aviões esperando para decolar em seu aeroporto. Mas todos os jogadores farão o mesmo e você precisará ser mais esperto para marcar mais pontos. Para te ajudar, cartas de ação com atividades cotidianas em um aeroporto podem ser usadas ​​na hora certa. Mas cuidado com atrasos e mau tempo. Você tem o que é preciso para administrar um aeroporto na hora do rush?Airport Rush é um jogo para 2 a 4 jogadores que estarão competindo para ser o melhor gerente de aeroporto. Na sua vez, você poderá comprar dados para atender aos requisitos de carga de um avião e tentará decolar o mais rápido possível. Você só pode decolar um avião de cada vez, então você deve planejar bem qual deles é melhor para seus objetivos.Você também jogará um dos dois tipos de cartas disponíveis: os aviões e as cartas de ação. Mais aviões significa que você tem mais oportunidades de pontuar e usar dados de carga. Mas as cartas de ação ajudarão você a acelerar a funcionalidade do seu aeroporto. Mau tempo e alguns atrasos podem ocorrer quando as cartas de eventos são reveladas, atingindo todos os jogadores ao mesmo tempo e causando problemas no aeroporto.O jogo termina quando qualquer jogador completar e decolar 7 aviões, então todos os jogadores jogam uma rodada adicional. Os jogadores irão somar os pontos dos aviões e suas próprias cartas de objetivo. O jogador com mais pontos ganha o jogo.Airport Rush é um jogo divertido e desafiador que incentivará os jogadores a planejar ainda melhor toda vez que jogarem.Editora NacionalVem pra Mesa JogosStatus Nacional Anunciado (2022)     Dependência de Idioma Pouco texto, facilmente memorizavel. DomíniosJogos Família MecânicasColecionar Componentes, Force sua sorte, Seleção de Cartas, Rolagem de DadosCategoriasJogo de Cartas, Jogo de Dados TemasTransportes"
0;1459;"2015";"Idade  12 + ";"45 min";"1 a 8 jogadores ";"Herschel Hoffmeyer";"Herschel Hoffmeyer";"Die-Hard Games LLC";"16";"82";"3";"4";"Apex é um jogo de construção de baralho, jogado sozinho ou com até sete amigos. Você joga como um dos nove predadores pré-históricos competindo por território e recursos contra outros predadores. Cada espécie jogável tem um deck exclusivo para dominar. Cada deck possui diferentes pontos fortes, pontos fracos, e estratégias de criação de uma experiência variada e em constante evolução. Suas espécies devem superar um ambiente brutal incluindo mudanças severas de clima, doenças, ataques de predadores, ferimentos graves, infecções e presa mortal. O jogo incorpora muitos dinossauros que se comportam em sua própria maneira distinta. O objetivo do jogo é suportar o ambiente, construir a população e evoluir sua espécie, e se tornar o predador Apex.Dependência de Idioma Moderado, precisa de uma planilha traduzida ou cartas traduzidas. DomíniosJogos Expert MecânicasConstrução de Baralho/PeçasCategoriasJogo de Cartas TemasAnimais, Pré-Histórico"
0;1460;"2016";"Idade  8 + ";"20 min";"1 a 6 jogadores ";"Inka Brand";"Devir Brasil";"Devir Brasil";"111";"58";"7";"1";"Plenus é um jogo de dados simples e rápido…mas viciante! Com mecânicas modernas é um jogo feito para todos os tipos de jogadores, dos premiados autores Inka Marcus Brand, autores de Exit e Ganges.Os jogadores ganham pontos ao serem os primeiros a pegar todas as caixas numa coluna e todas as caixas da mesma cor.LUDOSTORER$ 85,34 (no boleto)Comprar  Editora NacionalDevir BrasilStatus Nacional Lançado (Julho/2019)     Dependência de Idioma Nenhuma DomíniosJogos Família MecânicasRolagem de DadosCategoriasJogo de Dados Temas"
0;1461;"2015";"Idade  17 + ";"30 min";"4 a 8 jogadores ";"Galápagos";"Galápagos";"Galápagos";"53";"74";"2";"3";"Esta é uma versão adulta do premiado Telestrations. A jogabilidade é a mesma, mas o conteúdo da palavra mudou para algo bem mais adulto. Algumas das palavras das cartas agora incluem coisas como ""Anaconda"", ""Jackhammer"", ""estilo cachorrinho"", e ""Centopeia Humana"".LUDOSTORER$ 145,40 (no boleto)Comprar  Editora NacionalGalápagosStatus Nacional Lançado (Junho/2022)     Dependência de Idioma Extenso. Precisa de uma tradução quase completa para ser jogado. DomíniosJogos Expert MecânicasDesenhar, Papel e Caneta, Tempo realCategoriasJogo Festivo TemasAdulto, Humor"
0;1462;"2016";"Idade  16 + ";"60 min";"3 a 5 jogadores ";"Roland MacDonald";"Roland MacDonald";"Galápagos";"338";"99";"27";"6";"Leve a experiência social viral de Escape Rooms para o conforto de sua própria casa e por uma fração do custo que você pagaria! Incluído neste jogo são 4 quebra-cabeças únicos de sala de escape de 60 minutos que testarão suas habilidades craniais. Use imagens, engrenagens, palavras, chaves, formas, mapas e muito mais para resolver os três estágios dentro de cada sala de fuga. Um temporizador analógico na peça central do Decodificador Chrono incessantemente faz a contagem decrescente, emitindo ruídos ameaçadores para criar um ambiente fechado do mundo exterior. Se os enigmas estiverem tocando por muito tempo, deslize um cartão de dica para o Decodificador de Dica para manter sua equipe em movimento. Deslize 4 teclas no Decodificador Chrono quando você acha que você tem a resposta... mas cuidado, se você estiver errado, um momento precioso será tirado de você.As 4 salas de fuga variam em dificuldade, projetadas para dar a qualquer grupo a experiência que eles esperam e merecem. Se você estiver ansiando por mais enigmas, as expansões Escape Room estarão disponíveis, mas você precisará do jogo base primeiro, pois o Decodificador Chrono é essencial para a experiência. Incluído no jogo base em ordem de dificuldade é: Prison Break, Virus, Countdown Nuclear e Temple of the Aztec.LUDOSTORER$ 88,50 (no boleto)Comprar  Editora NacionalGalápagosStatus Nacional Lançado (Abril/2020)     Dependência de Idioma Não jogável em outra língua DomíniosJogos Família MecânicasCooperativo, Tempo realCategoriasQuebra-Cabeça Temas"
0;1463;"2021";"Idade  14 + ";"20 min";"2 a 4 jogadores ";"Lincoln Castro";"PlaceHolder";"Conclave Editora";"1";"27";"0";"0";"“O Rei está morto.”Sem herdeiros aparentes e com todas as famílias nobres do reino alegando pretensão ao trono, o futuro parece incerto. Mas, de fato, apenas os Áquila e os Leone tem poder e influência para validar sua reivindicação e eles concordam em apenas uma coisa: preferem uma guerra a aceitar seus rivais no trono.Você sabia disso. Você se preparou para isso. Infiltrou aliados leais a você nas duas famílias e agora chegou a hora de agir. Afinal, a coroa ficará melhor na sua cabeça.“Vida longa ao Soberano.”O JogoEm SOBERANO, você precisa usar sua astúcia e correr riscos para demonstrar força, enquanto a guerra civil entre as duas famílias mais poderosas assola o reino. Para isso, você vai manipular a corte e recrutar aliados nas duas famílias, trazendo esses personagens para trabalhar para você. Mas, não se iluda, a lealdade deles é temporária. Basta você pedir um favor ou fazer uma intriga e eles irão considerar qualquer influência que você tinha sobre eles paga. Controlar a burguesia, o clero e a nobreza é o seu maior objetivo e você realiza isso através de intrigas. Se você conseguir fazer isso antes que as outras famílias percebam quem é a ameaça, o seu plano pode funcionar e a coroa terminar sob a sua cabeça.SOBERANO é um jogo de cartas para 2 a 4 jogadores disputando o direito ao trono. É um construtor de baralho, desconstruído, já que as cartas que você recruta para o seu baralho são temporárias. É também uma corrida por cinco pontos de vitória, representados pelas castas da sociedade (Burguesia, Clero e Nobres) associados as duas famílias principais. Aquele que conseguir os cinco pontos, provou para o reino que tem o que é preciso para ser chamado o SOBERANO.Editora NacionalConclave EditoraStatus Nacional Anunciado (2022)     Dependência de Idioma Nenhuma DomíniosJogos Expert MecânicasConstrução de Baralho/Peças, Force sua sorte, Seleção de CartasCategoriasTemasHistória"
0;1464;"1994";"Idade  9 + ";"45 min";"2 a 4 jogadores ";"Reiner Knizia";"Kevin Childress";"Fantasy Flight Games";"59";"64";"20";"4";"Kingdoms (Auf Heller und Pfennig) leva os participantes a um mercado medieval, que se parece muito com uma matriz simples de peças quadradas. Cada turno, os jogadores colocam peças no tabuleiro que modificam (positiva ou negativamente) a quantidade de dinheiro a ser feito pelas lojas que compartilham aquela linha ou coluna. Por três vezes o tabuleiro é cheio e o dinheiro está ganho, após o qual o jogador com mais dinheiro ganha.Em Kingdoms, a versão em Inglês de Auf Heller und Pfennig, os jogadores tentam recolher o máximo de ouro, estabelecendo castelos nas regiões mais ricas do reino, evitando perigos como dragões, pântanos e trolls. A edição de 2011 inclui castelos detalhados de plástico, um manual simplificado, e a adição de uma peça de um assistente - que aumenta o grau de castelos adjacentes, multiplicando sua pontuação - anteriormente disponíveis apenas em convenções de jogos.Dependência de Idioma Nenhuma DomíniosJogos Expert MecânicasColocação de PeçasCategoriasEstratégia Abstrata TemasMedieval, Fantasia"
0;1465;"2019";"Idade  14 + ";"60 min";"3 a 5 jogadores ";"Hjalmar Hach";"Giorgio Baroni";"Grok Games";"16";"244";"3";"1";"The King's Dilemma é uma experiência de narrativa interativa com elementos legacy, apresentando vários enredos de ramificação que levam a muitos finais possíveis e a um conjunto evolutivo de cartões de eventos em seu núcleo. Os jogadores representam as várias casas que lideram o governo do reino de Ankist.Você irá sacar uma carta do ""Dilema Deck"" a cada rodada e experimentar a história do jogo conforme ela se desenrola. Cada cartão representa um problema que o Conselho tem que resolver em nome do rei. Como membros do círculo íntimo do Rei, suas decisões determinam como a história procede e o destino do reino. Cada evento acontece apenas uma vez: você discute e barganha com os outros jogadores, então, finalmente, você faz uma escolha, determina o resultado, progride na história do jogo e, possivelmente, desbloqueia mais eventos.Você tem que manter o reino andando, enquanto também procura uma vantagem para sua própria casa; essa luta pelo poder pode levar o reino à guerra, à fome ou a tumultos, ou pode gerar riqueza e bem-estar. Isso vai depender das suas escolhas! O fato é que cada decisão tem consequências, e o que é bom para o reino como um todo pode ser ruim para sua família ...Você agirá pelo bem maior, ou você pensará apenas em si mesmo?Editora NacionalGrok GamesStatus Nacional Anunciado (2022)     Dependência de Idioma Extenso. Precisa de uma tradução quase completa para ser jogado. DomíniosJogos Expert MecânicasNegociação, Votação, Narração de HistóriasCategoriasCampanha, Legacy TemasFantasia, Política"
0;1466;"2021";"Idade  13 + ";"45 min";"2 a 4 jogadores ";"Rennan Gonçalves";"Meeple BR Jogos";"Meeple BR Jogos";"0";"40";"1";"0";"Você está pronto para controlar as paredes da rua?Grafite, uma das artes mais incríveis e expressivas do mundo acaba de entrar no universo dos board games.Em Grafito cada jogador assume o papel de um grafiteiro, que deve conquistar os sprays, combiná-los e usá-los para criar grandes painéis com sua assinatura.O segredo é manipular os rondeis do tabuleiro principal para combinar as bases dos discos e receber as cores necessárias para fazer suas criações artísticas. Mas você precisa observar os outros jogadores ou eles podem realizar a parte do mural que você tanto deseja.Editora NacionalMeeple BR JogosStatus Nacional Anunciado      Dependência de Idioma Nenhuma DomíniosJogos Família MecânicasAlocação de Trabalhadores, Colecionar Componentes, Pegar e EntregarCategoriasEstratégia Abstrata, Jogo de Entrada TemasArte, Cultura Brasileira, Cultura Pop ou Geek"
0;1467;"2021";"Idade  10 + ";"60 min";"2 a 4 jogadores ";"John D. Clair";"Jacqui Davis";"Alderac Entertainment Group";"23";"102";"3";"4";"Seja rápido ou seja o último!Em Cubitos, os jogadores assumem o papel de participantes da Taça Cube anual, uma corrida de estratégia e sorte para determinar o campeão dos Cubitos. Cada jogador tem um corredor na pista e uma equipe de apoio, que é representada por todos os dados que você lança. A cada turno, você rola os dados e usa seus resultados para se mover ao longo da pista, comprar novos dados e usar habilidades - mas você deve ter cuidado para não forçar demais a sorte ou poderá estourar!LUDOSTORER$ 588,10 (no boleto)Comprar  Dependência de Idioma Moderado, precisa de uma planilha traduzida ou cartas traduzidas. DomíniosJogos Família MecânicasConstrução de Baralho/Peças, Force sua sorte, Rolagem de DadosCategoriasJogo de Dados TemasEsportes"
0;1468;"1979";"Idade  10 + ";"90 min";"2 jogadores ";"Tom Wham";"Carl Anderson";"Grow Jogos e Brinquedos";"80";"38";"32";"8";"Muitos anos se passaram desde que a nave Startramp partiu para tentar contato com outras formas de vida. Sua tripulação composta de vários representantes da Confederação Universal de Planetas quase não tinham mais esperança de êxito quando acabaram pousando em um mundo dos Glops - seres dóceis e amáveis, embora um pouco desconfiados.Após recolherem um dos Glops como mascote, já a caminho de casa, a tripulação descobre que a nave está repleta de criaturas verdes, que se reproduzem rapidamente e se alimentam comendo os tripulantes!Alerta Vermelho! A partir desse momento, começam um jogo de vida ou morte, cujo desfecho dependerá de toda sua sorte e habilidade estratégica!Jogo em turnos com jogada dos monstros e jogada da tripulação. Vence os monstros quando eliminarem toda a tripulação. Vence a tripulação quando eliminarem todos os monstros ou fugirem pelas naves de fuga e conseguirem chegar em segurança na Terra. Editora NacionalGrow Jogos e BrinquedosStatus Nacional Lançado      Dependência de Idioma Pouco texto, facilmente memorizavel. DomíniosJogos Expert MecânicasMovimento de Área, Rolagem de DadosCategoriasJogo de Guerra TemasFicção Científica, Guerra"
