"";"id";"jogoAno";"jogoIdade";"jogoTempJogo";"jogoQtJogadores";"jogoMiolosDesigner";"jogoMiolosArtista";"jogoMiolosEditora";"jogoStatTem";"jogoStatQuer";"jogoStatTeve";"jogoStatFavorito";"jogoResumoTexto"
0;74;"2019";"Idade  12 + ";"120 min";"1 a 4 jogadores ";"Shem Phillips";"Mihajlo Dimitrievski";"Meeple BR Jogos";"710";"469";"63";"59";"Paladinos do Reino do Oeste está situado em um momento turbulento da história de França Ocidental, por volta de 900 dC. Apesar dos recentes esforços para desenvolver a cidade, os municípios periféricos ainda estão sob ameaça de forasteiros. Os sarracenos exploram as fronteiras, enquanto os vikings saqueavam a riqueza e o gado. Até mesmo os bizantinos do leste mostraram seu lado mais sombrio. Como nobres homens e mulheres, os jogadores devem reunir trabalhadores da cidade para se defenderem contra inimigos, construir fortificações e espalhar a fé por toda a terra. Felizmente você não está sozinho. Em sua grande sabedoria, o rei enviou seus melhores cavaleiros para ajudar nos nossos esforços. Então prepare os cavalos e afie as espadas. Os paladinos estão se aproximando.O objetivo dos Paladinos do Reino do Oeste é ser o jogador com mais pontos de vitória (VP) no final do jogo. Pontos são obtidos pela construção de postos avançados e fortificações, comissionamento de monges e confrontos com pessoas de fora. A cada rodada, os jogadores irão contar com a ajuda de um paladino específico e reunir os trabalhadores para realizar as tarefas. À medida que o jogo avança, os jogadores vão aumentando lentamente sua fé, força e influência. Não só afetarão sua pontuação final, mas também determinarão o significado de suas ações. O jogo é concluído no final da sétima rodada.LUDOSTORER$ 373,50 (no boleto)Comprar  Editora NacionalMeeple BR JogosStatus Nacional Lançado (Dezembro/2019)     Dependência de Idioma Pouco texto, facilmente memorizavel. DomíniosJogos Expert MecânicasAlocação de Trabalhadores, Construção de Baralho/Peças, Gestão de MãoCategoriasTemasMedieval"
0;75;"2004";"Idade  8 + ";"45 min";"2 a 5 jogadores ";"Alan R. Moon";"Julien Delval";"Galápagos";"3195";"1848";"386";"449";"Com uma jogabilidade elegante, Ticket to Ride pode ser aprendido em 3 minutos, enquanto provê aos jogadores estratégia e decisões táticas todo turno. Jogadores compram cartas de vários tipos de vagões, que devem ser usadas para reivindicar rotas de trens na América do Norte. Quanto maiores as rotas, mais pontos elas valem. Pontos adicionais são dados aqueles que completam os Bilhetes de Destino que conectam as cidades. E o jogador que construir a rota continua mais longa, também ganhara pontos de bônus.“As regras são simples o suficiente para escrever em um bilhete de trem – cada turno você pode : comprar mais cartas, reivindicar uma rota ou pegar Bilhetes de Destino adicionais” diz o autor de Ticket to Ride, Alan R. Moon. “A tensão vem de ser forçado entre balancear a ganância, colocando mais cartas em sua mão, e o medo, perdendo uma rota crítica para um rival.”Ticket to Ride continua a tradição da Days of Wonders em jogos de tabuleiro, trazendo ilustrações e componentes de alta qualidade, incluindo : um grande tabuleiro com o mapa dos Estados Unidos, 225 trens customizados, 144 cartas ilustradas, e marcadores de pontos de madeira.**************************************************************************Indicado ao Prêmio Ludopedia Jogo do Ano 2014**************************************************************************LUDOSTORER$ 299,90 (no boleto)Comprar  Editora NacionalGalápagosStatus Nacional Lançado (2014)     Dependência de Idioma Nenhuma DomíniosJogos Família MecânicasGestão de Mão, Construção de Rotas, Seleção de CartasCategoriasJogo de Entrada TemasTransportes"
0;76;"2008";"Idade  10 + ";"180 min";"3 a 6 jogadores ";"Corey Konieczka";"Kevin Childress";"Fantasy Flight Games";"672";"876";"161";"198";"O jogo ambienta os participantes no seriado Battlestar Galactica e consegue reproduzir as situações que os personagens da TV sofriam durante os episódios. Cada um joga com um personagem da série, divididos em 4 grupos: Líder Político, Líder Militar, Piloto e Suporte.O jogo é cooperativo onde todos os participantes fazem parte da tripulação da espaçonave Battlestar Galactica. Como no seriado, a diversão do jogo é a ameaça Cylon e um ou mais dos jogadores está infiltrado na nave para impedir que os humanos cheguem ao planeta Kobol e ganhem a partida. Os Cylons conseguem se passar por humanos e causam intriga na nave, sabotando e dificultando as tarefas dos humanos.LUDOSTORER$ 620,50 (no boleto)Comprar  Dependência de Idioma Extenso. Precisa de uma tradução quase completa para ser jogado. DomíniosJogos Expert MecânicasGestão de Mão, Jogadores com Diferentes Habilidades, Jogo em Equipe, Seleção de Cartas, Votação, Atuação, Rolagem de Dados, Blefe, Dedução, NegociaçãoCategoriasTemasFicção Científica, Guerra, Cultura Pop ou Geek"
0;77;"2011";"Idade  8 + ";"30 min";"3 a 12 jogadores ";"Jean-Louis Roubira";"Marie Cardouat";"Galápagos";"3079";"1048";"210";"254";"Dixit Odyssey é tanto um jogo independente quanto uma expansão para o jogo Dixit, com novas 84 cartas.COMO JOGAR?1- Em seu turno, como um contador de história, escolha uma carta de sua mão e dê uma pista sobre ela (uma palavra, uma sentença, uma canção, etc.).Por exemplo: ""Luz"".2- Todos os jogadores escolhem uma de suas cartas que melhor corresponde à pista que você forneceu. Embaralhe e revele todas as cartas escolhidas.3- Todos os jogadores tentam adivinhar, secretamente, qual é a carta que você escolheu. Quando a votação estiver encerrada, começa a contagem de pontos!LUDOSTORER$ 224,66 (no boleto)Comprar  Editora NacionalGalápagosDependência de Idioma Nenhuma DomíniosJogos Família MecânicasAção Simultânea, Narração de Histórias, Votação, DeduçãoCategoriasJogo de Cartas, Jogo Festivo TemasArte, Humor"
0;78;"2019";"Idade  14 + ";"120 min";"1 a 4 jogadores ";"Krzysztof Piskorski";"Piotr Foksowicz";"Meeple BR Jogos";"423";"490";"17";"42";"Tainted Grail: A Queda de Avalon é um jogo de exploração e sobrevivência calcado na narrativa para 1-4 jogadores, ambientado num universo tétrico que mistura as lendas arturianas e a mitologia celta com um ponto de vista único e tenebroso.Cada jogador controla um dos quatro heróis improváveis obrigados a enfrentar o impossível e prevalecer onde campeões mais fortes e sábios fracassaram. Perseguidos pela força invasora e deturpada da Estranyeza, travando uma batalha desigual com a escassez de recursos e os Conflitos desafiadores, os Personagens se empenham em conseguir o impossível… e morrem inúmeras vezes ao longo do caminho.Um sistema de gatilhos narrativos possibilita que os jogadores presenciem as consequências de longo prazo de suas ações, ao passo que uma narrativa complexa e cheia de ramificações permite que lidem de maneiras diferentes com os problemas, garantindo que nenhuma campanha será igual a outra.LUDOSTORER$ 699,99 (no boleto)Comprar  Editora NacionalMeeple BR JogosStatus Nacional Lançado (Dezembro/2021)     Dependência de Idioma Não jogável em outra língua DomíniosJogos Expert MecânicasConstrução de Baralho/Peças, Cooperativo, Force sua sorte, Movimento de Área, Narração de Histórias, RPG, Tabuleiro Modular, DeduçãoCategoriasMiniaturas TemasAventura, Ficção Científica, Medieval, Fantasia, Mitologia, Transportes"
0;79;"2020";"Idade  14 + ";"90 min";"1 a 4 jogadores ";"Stefan Feld";"Dennis Lohausen";"Vem pra Mesa Jogos";"460";"430";"34";"35";"As Fogueiras são fontes de luz, energia e calor criadas pelas Guardiãs da Luz para iluminar as cidades afastando a escuridão. Entretanto, os moradores da cidade usaram e exploraram as Fogueiras para o próprio benefício, para seu ganho pessoal. Decepcionadas, as Guardiãs da Luz se retiraram e deixaram que as Fogueiras se apagassem. Agora, os cidadãos não podiam mais viver em meio à escuridão e foram forçados a partir.Vocês são um grupo de Gnomos que vivem perto das cidades e também precisam da luz das Fogueiras. Sentindo falta das Fogueiras, vocês tentam visitar as cidades para aprender como acendê-las novamente: será preciso visitar as Guardiãs da Luz nas suas ilhas sagradas e pedir pelas tarefas que provarão sua boa intenção. Por cada tarefa concluída, elas irão reacender uma Fogueira apagada. Aquele que conseguir conquistar a confiança das Guardiãs e iluminar sua cidade da melhor forma vencerá o jogo.O Jogo:O aspecto central do jogo são fichas de três cores que serão encaixadas no seu tabuleiro de jogador como um quebra-cabeça. Quando você consegue colocar as mesmas cores adjacentes a uma outra, você receberá mais fichas de ação do tipo específico. Isso irá permitir que você se especialize em certos tipos de ação e siga estratégias diferentes.Você pode usar as fichas para realizar as ações a seguir:- Mover seu navio para uma ilha.- Receber uma tarefa de uma ilha ao gastar dois recursos- Convidar uma Guardiã da Luz para sua cidade- Ativar uma Procissão de Guardiãs através da sua cidade e ganhar recursos- Adicionar uma ficha de Caminho à sua cidade (é por essas fichas que as Procissões acontecem)- Recrutar um Gnomo para obter uma habilidade especial ou pontos de vitória- Encontrar apoio na última Fogueira, ganhando portais, recursos ou fichas de açãoVocês irão jogar na ordem do turno até que haja um certo número de tarefas concluídas (e, consequentemente, noviços no Alto Conselho). Depois disso, cada jogador tem mais 5 turnos. Durante a pontuação final, vocês receberão pontos por suas tarefas concluídas (as Fogueiras) e pelas melhorias feitas (portais, fichas de Caminho e Guardiãs). LUDOSTORER$ 307,00 (no boleto)Comprar  Editora NacionalVem pra Mesa JogosStatus Nacional Lançado (Dezembro/2020)     Dependência de Idioma Nenhuma DomíniosJogos Expert MecânicasColocação de PeçasCategoriasTemasFantasia"
0;80;"2020";"Idade  12 + ";"90 min";"3 a 5 jogadores ";"Andreas Steding";"Dennis Lohausen";"Galápagos";"361";"313";"17";"21";"O jogo de estratégia premiado com vários prêmios Hansa Teutonica está de volta à edição Big Box, incluindo o jogo base e todas as expansões. No jogo, os jogadores tentam aumentar sua posição como comerciantes na Liga Hanseática, ganhando pontos de prestígio de várias maneiras. Por exemplo, eles podem tentar estabelecer uma rede de escritórios de contagem nas novas cidades da Hansa, ocupando uma rota comercial inteira entre duas cidades - mas antes que isso aconteça, os marcadores de jogadores também podem ser substituídos por outros jogadores. Os jogadores também podem ter como objetivo desenvolver suas habilidades de negociação, melhorando suas habilidades ao longo do curso do jogo. Com apenas duas ações por turno e uma variedade de oportunidades contestadas, cada turno é igualmente rápido e estrategicamente exigente.Hansa Teutonica é um jogo de estratégia altamente interativo, pois os jogadores bloqueiam e se empurram a cada turno, mas também oferece aos jogadores astutos a chance de colocar o bloqueio em uma vantagem. As muitas estratégias possíveis do jogo também podem ser testadas e aperfeiçoadas nos tabuleiros variantes das expansões Britannia e East.LUDOSTORER$ 297,50 (no boleto)Comprar  Editora NacionalGalápagosStatus Nacional Lançado (Julho/2021)     Dependência de Idioma Nenhuma DomíniosJogos Expert MecânicasConstrução de Rotas, Sistema de Pontos de Ação, Controle/Influência de ÁreaCategoriasTemasHistória, Medieval"
0;81;"2015";"Idade  12 + ";"90 min";"2 a 5 jogadores ";"Corey Konieczka";"Arden Beckwith";"Fantasy Flight Games";"533";"857";"132";"117";"Imperial Assault é um jogo de tabuleiro estratégico de combate tático e missões para dois a cinco jogadores, oferecendo duas formas de jogos distintas de batalha e aventura no universo de Star Wars.Imperial Assault coloca você no meio da Guerra Civil Galáctica entre a Aliança Rebelde e o Império Galáctico após a destruição da Estrela da Morte sobre Yavin 4. Neste jogo, você e seus amigos podem participar em dois jogos separados. O jogo de campanha coloca  as tropas ilimitadas e os recursos do Império Galáctico contra um time de agentes de elite rebeldes enquanto tentam romper o domínio do império na Galáxia, enquanto o jogo skirmish convida você e um amigo para reunir tropas e batalhar por objetivos conflitantes.No jogo de campanha, Imperial Assault convida você a jogar através de uma histórica cinematográfica no universo de Star Wars. Um jogador comanda os exércitos aparentemente ilimitados do Império Galáctico, ameaçando extinguir a chama da Rebelião para sempre. Até quatro outros jogadores tornam-se os heróis da Aliança Rebelde, participando de operações secretas para minar os planos do Império. Ao longo da campanha, tanto o jogador Imperial quanto os heróis rebeldes ganham experiências e habilidades, permitindo que os personagens possam evoluir a medida que a história se desenrola.Imperial Assault oferece uma experiência de jogo diferente no modo skirmish. Em missões skirmish, você e um amigo competem em combate tático. Você vai reunir sua própria força de ataque do Império, Rebeldes e Mercenários e construir um baralho de cartas de comando para ganhar uma vantagem inesperada no calor da batalha. Se você recuperar holocrons perdidos ou batalhar para derrotar um grupo de ataque, você encontrará perigo e escolhas táticas em cada batalha.Como um benefício adicional, o Pacote de Aliados de Luke Skywalker  e o Pacote de Vilão de Darth Vader estão incluídos dentro do conjunto básico de Imperial Assault. Estes pacotes oferecem figuras de plástico esculpido bem como missões de campanha e skirmish adicionais que destacam tanto Luke Skywalker quanto Darth Vader. Com estes pacotes de Figuras de Imperial Assault. você vai encontrar ainda mais missões que permitem que seus heróis lutem ao lado desses personagens icônicos da saga Star Wars.LUDOSTORER$ 1.143,00 (no boleto)Comprar  Status Nacional Cancelado      Dependência de Idioma Extenso. Precisa de uma tradução quase completa para ser jogado. DomíniosJogos Expert MecânicasJogadores com Diferentes Habilidades, Movimento em Grades, Rolagem de Dados, RPG, Jogo em Equipe, Tabuleiro ModularCategoriasCampanha, Integrado com Aplicativo, Miniaturas, Dungeon Crawler TemasAventura, Ficção Científica, Luta / Artes Marciais, Cultura Pop ou Geek"
0;82;"2011";"Idade  14 + ";"120 min";"2 a 6 jogadores ";"Touko Tahkokallio";"Ossi Hiekkala";"Asmodee";"442";"732";"150";"134";"Por muitos anos, a galáxia tem sido um lugar pacífico. Depois da implacável Guerra Terran-Hegemony (30,027-33,364), muito esforço tem sido empregado por todas as espécies de grandes sistemas para evitar a repetição dos terríveis eventos. O Conselho Galáctico foi criado para impor a paz preciosa e tomou muitos corajosos esforços para prevenir a escalada de atos maliciosos. No entanto, a tensão e discórdia estão crescendo entre as sete principais espécies e no próprio Conselho. Velhas alianças estão quebrando e apressados tratados diplomáticos são feitos em sigilo. Um confronto das superpotências parece inevitável. Qual facção sairá vitoriosa e levar a galáxia sob o seu domínio?O jogo de Eclipse coloca você no controle de uma vasta civilização interestelar, concorrendo para o sucesso com seus rivais. Você irá explorar novos sistemas, tecnologias de pesquisa e construir naves espaciais para fazer a guerra. Há muitos caminhos possíveis para a vitória, então você precisa planejar sua estratégia de acordo com os pontos fortes e fracos de sua espécie, enquanto presta atenção às outras civilizações.Dependência de Idioma Moderado, precisa de uma planilha traduzida ou cartas traduzidas. DomíniosJogos Expert MecânicasColocação de Peças, Controle/Influência de Área, Jogadores com Diferentes Habilidades, Movimento de Área, Rolagem de Dados, Tabuleiro ModularCategorias4x, Miniaturas TemasAventura, Ficção Científica, Luta / Artes Marciais, Civilização"
0;83;"2016";"Idade  12 + ";"120 min";"2 a 4 jogadores ";"Flaminia Brasini";"Klemens Franz";"Meeple BR Jogos";"829";"526";"163";"76";"Lorenzo de Médici, também conhecido como ""Lorenzo il Magnifico"" (Lorenzo, o Magnífico), foi um dos patronos mais poderosos e entusiastas do Renascimento italiano.Em Lorenzo Il Magnifico, cada jogador faz o papel do chefe de uma família nobre de Florença durante a Renascença. Você deve acumular prestígio e fama para ganhar mais Pontos de Vitória que os outros.Para isso, você enviará membros da sua família para diferentes áreas da cidade, onde eles podem alcançar vários objetivos. Em algumas delas, você ganhará recursos, em outras, Cartas de Desenvolvimento representando novos territórios, construções financiadas, personagens influentes e campanhas venturosas. E em outra parte você poderá ativar os efeitos dessas cartas. Os membros da sua família não são idênticos. No começo de cada rodada, três dados são rolados para determinar os valores de cada um deles. Você deve escolher com cuidado para onde enviar os familiares de valor mais alto.Existem muitas formas de se ganhar Pontos de Vitória, mas você também precisa prestar atenção à sua relação com a Igreja. O jogo é dividido em 3 períodos, cada um composto por 2 rodadas. Ao fim de cada período, os jogadores precisam expressar a sua fé. Se algum deles não tiver rezado o suficiente, sofrerá duras penalidades. Após as 6 rodadas, é hora de calcular a sua pontuação final, e o jogador com mais Pontos de Vitória será o vencedor.O jogo ainda conta com tabuleiros individuais para as cartas adquiridas.LUDOSTORER$ 277,45 (no boleto)Comprar  Editora NacionalMeeple BR JogosStatus Nacional Lançado (Janeiro/2018)     Dependência de Idioma Nenhuma DomíniosJogos Expert MecânicasAlocação de Trabalhadores, Jogadores com Diferentes Habilidades, Rolagem de Dados, Seleção de Cartas, Ordem de Fases VariávelCategoriasTemasHistória"
0;84;"2009";"Idade  13 + ";"90 min";"2 a 5 jogadores ";"Bruno Cathala";"Miguel Coimbra";"Galápagos";"1590";"1059";"363";"276";"Em Cyclades, os jogadores devem comprar o favor dos deuses em sua corrida para ser o primeiro jogador a construir duas metrópoles no arquipélago grego conhecido como Cyclades.A vitória exige o respeito por todos os deuses – os jogadores não podem dar ao luxo de sacrificar a um só Deus, mas deve prestar homenagem a cada um dos cinco deuses, por sua vez. Cada vez, os jogadores fazem lances para os favores dos deuses, já que apenas um jogador pode ter o favor de um único deus por turno.Ares permite o movimento dos exércitos do jogador e da construção de fortalezas.Poseidon permite aos jogadores que movam suas marinhas e construam Portos.Zeus permite que seus seguidores contratem sacerdotes e construam templos.Athena fornece a seus adoradores com filósofos e universidades.Apollo aumenta a renda de seus adoradores.LUDOSTORER$ 319,66 (no boleto)Comprar  Editora NacionalGalápagosStatus Nacional Lançado (2015)     Dependência de Idioma Nenhuma DomíniosJogos Expert MecânicasControle/Influência de Área, Leilão, Rolagem de Dados, Seleção de CartasCategoriasMiniaturas TemasLuta / Artes Marciais, História, Mitologia, Civilização"
0;85;"2016";"Idade  14 + ";"30 min";"2 a 4 jogadores ";"Donald X. Vaccarino";"Julien Delval";"Conclave Editora";"720";"818";"118";"114";"Em Dominion, cada jogador começa com um pequeno, mas idêntico monte de cartas. No centro da mesa fica uma seleção de outras cartas que os jogadores podem ""comprar"", pagando o seu custo. Através de sua seleção de cartas, os jogadores constroem seu próprio monte de acordo com o seu gosto. Dominion não é um TCG, mas a mecânica do jogo é semelhante à construção de um baralho TCG. O jogo vem com 500 cartas. Você seleciona 10 dos 25 tipos de cartas para incluir em qualquer jogo, aumentando a rejogabilidade e acrescentando mais variações durante as partidas.Dominion (Second Edition) substitui seis tipos de cartas do Reino da primeira edição com seis novos tipos de cartas do Reino, enquanto também substitui as cartas em branco no jogo com uma sétima nova carta do Reino. Essas novas cartas estão disponíveis por conta própria no Dominion: Update Pack. O livro de regras foi reescrito, três cartas têm mudanças funcionais suaves e outras cartas foram reformuladas (enquanto permanecem funcionalmente iguais).**************************************************************************Indicado ao Prêmio Ludopedia Jogo Família do Ano 2017**************************************************************************LUDOSTORER$ 450,00 (no boleto)Comprar  Editora NacionalConclave EditoraStatus Nacional Lançado (Dezembro/2017)     Dependência de Idioma Extenso. Precisa de uma tradução quase completa para ser jogado. DomíniosJogos Expert MecânicasConstrução de Baralho/Peças, Gestão de Mão, Seleção de CartasCategoriasJogo de Cartas TemasMedieval"
0;86;"2018";"Idade  14 + ";"90 min";"2 a 6 jogadores ";"Hervé Lemaître";"Roland MacDonald";"Conclave Editora";"748";"824";"118";"73";"Em Western Legends, os jogadores irão atravessar o Oeste Selvagem como uma das figuras históricas da época (Billy the Kid, Doc Holliday, Calamity Jane, etc.), jogando poker, roubando bancos e evitando o xerife para marcar pontos Lendários. O ambiente do mundo aberto e sandbox permite que os jogadores moldem a paisagem através de suas decisões e se tornem totalmente imersos na paisagem do oeste americano.Essas decisões também podem levar os jogadores no caminho de se tornar um procurado. Uma vez que um jogador se torna ""procurado"" por seus atos desonestos, o xerife local estará atrás dele em busca de uma prisão. Os jogadores também podem tentar capturar procurados para reivindicar a recompensa colocada sobre eles. LUDOSTORER$ 535,00 (no boleto)Comprar  Editora NacionalConclave EditoraStatus Nacional Lançado (Maio/2020)     Dependência de Idioma Moderado, precisa de uma planilha traduzida ou cartas traduzidas. DomíniosJogos Expert MecânicasApostas, Force sua sorte, Pegar e Entregar, Sistema de Pontos de AçãoCategoriasTemasFaroeste"
0;87;"2020";"Idade  14 + ";"60 min";"1 a 4 jogadores ";"Robert Coelho";"Diego Sá";"Bucaneiros Jogos";"735";"494";"49";"48";"Após uma longa busca em sebos, livrarias especializadas, site de leilões e convenções de quadrinhos, você adquiriu as HQs mais importantes de seus heróis favoritos da Marvel, bem, quase todas! Ainda faltam alguns exemplares raros e fundamentais no seu acervo. A primeira aparição do seu vilão favorito, a edição especial que marcou a trajetória do herói, a estreia do novo uniforme, o memorável confronto com o arqui-inimigo e o valioso número 1! Você sabe onde encontrar essas revistas, mas também sabe que não é o único em busca dessas preciosidades. Será que você consegue reunir as HQs necessárias para ser reconhecido como o maior colecionador de quadrinhos Marvel de todos os tempos?Em Comic Hunters, os jogadores são colecionadores de quadrinhos interessados em reunir a coleção mais valiosa dos maiores heróis do Universo Marvel. A partida se divide em três rodadas e, em cada uma delas, os jogadores adquirem cartas de HQ por métodos variados em quatro Locais do tabuleiro. Todos ganham pontos de vitória pelo tamanho de suas coleções, por terem uma boa variedade de heróis e por terem mais Destaques em suas HQs. Ao final da terceira rodada, contabilizam-se os pontos recebidos e o colecionador com a pontuação mais alta será o vencedor.*********************************************************************************Vencedor do Prêmio Ludopedia 2020: Jogo Família Designer Nacional Voto PopularVencedor do Prêmio Ludopedia 2020: Jogo Família Designer Nacional JuradosVencedor do Prêmio Ludopedia 2020: Jogo Família - Jurados*********************************************************************************LUDOSTORER$ 164,50 (no boleto)Comprar  Editora NacionalBucaneiros JogosStatus Nacional Lançado (Novembro/2020)     Dependência de Idioma Nenhuma DomíniosJogos Expert MecânicasGestão de Mão, Leilão, Movimento em Grades, Ordem de Fases Variável, Seleção de Cartas, Colecionar ComponentesCategoriasJogo de Cartas TemasQuadrinhos, Cultura Pop ou Geek, Economia / Produção, História"
0;88;"2012";"Idade  10 + ";"120 min";"2 a 5 jogadores ";"Daniel Clark";"Henning Ludvigsen";"Fantasy Flight Games";"738";"860";"261";"200";"Descent: Journeys in the Dark (Second Edition) é um jogo de tabuleiro no qual um dos jogadores faz o papel do terrível Overlord, e até outros quatro jogadores fazem o papel de heróis corajosos. Durante cada partida, os heróis realizam missões e se aventuram em cavernas perigosas, ruínas antigas, dungeons escuras e florestas amaldiçoadas para batalhar com monstros, ganhar riquezas e tentar impedir que o Overlord realize sem plano negro.Com o perigo rondando em todos os lugares, o combate é uma necessidade. Descent: Journeys in the Dark (2nd Edition) usa um sistema único de dados. Os jogadores preparam as suas reservas de dados de acordo com as habilidades e armas dos personagens, e cada dado na reserva contribui para o ataque de diferentes formas. Surges, que são símbolos especiais que aparecem na maioria dos dados, também permitem aos heróis utilizarem efeitos especiais na maioria dos ataques. E com os horrores aguardando os heróis, eles irão precisar de qualquer vantagem que possuam.Apresentando peças de tabuleiro com lado duplo, incontáveis combinações de heróis e talentos e uma campanha imersiva, Descent: Journeys in the Dark (2nd Edition) transporta os heróis a um reino de fantasia vibrante onde eles devem permanecer juntos contra um mal antigo.Comparado com a primeira edição de Descent, este jogo apresenta:- Regras simples para determinar a linha de visão- Preparação mais rápida para cada encontro.- Dados de defesa para diminuir a tendência de ataques inúteis- Missões mais curtas com pontos de parada naturais- Cartas que listam as estatísticas necessárias, condições e efeitos- Um novo mecanismo para controlar os poderes do Overlord.- Seleção de herói melhorada- Sistema de experiência para permitir a evolução dos heróis- Um sistema de campanha já incluídoEste jogo é uma re-implementação de Descent: Journeys in the Dark.LUDOSTORER$ 421,00 (no boleto)Comprar  Dependência de Idioma Extenso. Precisa de uma tradução quase completa para ser jogado. DomíniosJogos Expert MecânicasJogadores com Diferentes Habilidades, Jogo em Equipe, Rolagem de Dados, Tabuleiro Modular, Movimento em Grades, Gestão de Mão, Sistema de Pontos de Ação, RPGCategoriasCampanha, Dungeon Crawler TemasAventura, Fantasia"
0;89;"2008";"Idade  10 + ";"60 min";"2 a 4 jogadores ";"Matt Leacock";"Josh Cappel";"Galápagos";"4611";"1909";"624";"531";"Em Pandemic, várias doenças virulentas eclodiram simultaneamente em todo o mundo! Os jogadores combatem a doença, assumindo o papel de especialistas cuja missão é tratar os focos enquanto pesquisa a cura para cada uma das quatro pragas.O tabuleiro do jogo mostra vários grandes centros populacionais na Terra. Em cada turno, um jogador pode utilizar até quatro ações para viajar entre cidades, tratar populações infectadas, descobrir uma cura, ou construir uma estação de pesquisa. Um baralho de cartas fornece habilidades aos jogadores, mas espalhados por este baralho estão cartas de Epidemia! Estas cartas aceleram e intensificam a atividade das doenças. Tomando um papel único dentro da equipe, os jogadores devem planejar a sua estratégia para combinar suas forças de especialistas, a fim de curar as doenças. Se uma ou mais doenças se espalha além da recuperação ou se decorrido muito tempo, todos os jogadores perdem. Se curar as quatro doenças, todos eles ganham!A edição de 2013 do Pandemic inclui dois personagens - o Planejador de Contingência e o Especialista de Quarentena - não disponível em edições anteriores do jogo.LUDOSTORER$ 171,89 (no boleto)Comprar  Editora NacionalGalápagosStatus Nacional Lançado (Abril/2015)     Dependência de Idioma Moderado, precisa de uma planilha traduzida ou cartas traduzidas. DomíniosJogos Expert MecânicasGestão de Mão, Colecionar Componentes, Cooperativo, Jogadores com Diferentes Habilidades, Sistema de Pontos de Ação, Movimento de ÁreaCategoriasTemasCiências"
0;90;"2017";"Idade  10 + ";"75 min";"2 a 4 jogadores ";"Inka Brand";"Dennis Lohausen";"Devir Brasil";"725";"638";"169";"75";"Índia no século XVI. O império é governado pelo Grande Mogul Akbar; as inúmeras províncias, no entanto, estão sob o controle dos príncipes hindus locais, os rajas.Em Rajas of the Ganges, os rajas competem uns com os outros por poder e prestígio. O hinduísmo e o sistema de castas moldam a vida das pessoas. Ao assumir o papel de rajas, os jogadores controlam o destino de seus príncipes e desenvolvem sua província usando o sistema de castas, trocando mercadorias e viajando pelo Ganges - mas os deuses também influenciam seu destino. O bom carma pode levar à riqueza e fama, mas também pode levar a outros caminhos...LUDOSTORER$ 402,00 (no boleto)Comprar  Editora NacionalDevir BrasilStatus Nacional Lançado (Setembro/2018)     Dependência de Idioma Nenhuma DomíniosJogos Expert MecânicasAlocação de Trabalhadores, Rolagem de DadosCategoriasJogo de Dados TemasMitologia, Cultura Oriental"
0;91;"2008";"Idade  8 + ";"30 min";"3 a 6 jogadores ";"Jean-Louis Roubira";"Marie Cardouat";"Galápagos";"5061";"1474";"445";"568";"Na vez de cada jogador, o jogador escolhe uma de suas 6 cartas na mão e dá uma dica sobre a arte da mesma, pode ser uma palavra, frase, mímica, cantar (ou cantarolar) um música, após isso o jogador separa esta carta virada para baixo.Os outros jogadores olham na própria mão e dentre suas 6 cartas escolhem uma que melhor se encaixar naquela dica, separando junto com a carta do jogador da vez, também com a face para baixo.As cartas são embaralhadas e reveladas, os outros jogadores devem descobrir qual a carta do jogador da vez, e por meio de votação, pontos são distribuídos. Dependendo se todos acertarem, nenhum acertar, ou alguma condição intermediária a isso. O jogador da vez busca justamente a condição que alguém erre e alguém acerte.O jogador que primeiro atingir 30 pontos vence.LUDOSTORER$ 171,89 (no boleto)Comprar  Editora NacionalGalápagosStatus Nacional Lançado (2013)     Dependência de Idioma Nenhuma DomíniosJogos Família MecânicasAção Simultânea, Narração de Histórias, Votação, DeduçãoCategoriasJogo de Cartas, Jogo Festivo TemasArte, Humor"
