"";"id";"jogoAno";"jogoIdade";"jogoTempJogo";"jogoQtJogadores";"jogoMiolosDesigner";"jogoMiolosArtista";"jogoMiolosEditora";"jogoStatTem";"jogoStatQuer";"jogoStatTeve";"jogoStatFavorito";"jogoResumoTexto"
0;337;"2016";"Idade  8 + ";"20 min";"2 a 8 jogadores ";"Phil Walker-Harding";"Nan Rangsima";"Devir";"489";"601";"76";"21";"Sushi Go Party! é uma versão expandida do jogo de cartas Sushi Go!, é um jogo festivo de mega-maki, super sashimi e edamame infinitos. Você ainda ganha pontos por pegar combos de sushi, mas agora você pode personalizar cada jogo escolhendo à la carte a partir de um menu de mais de vinte pratos deliciosos. Além do mais, até oito jogadores podem juntar-se ao banquete de sushi.LUDOSTORER$ 299,40 (no boleto)Comprar  Dependência de Idioma Moderado, precisa de uma planilha traduzida ou cartas traduzidas. DomíniosJogos Família MecânicasGestão de Mão, Colecionar Componentes, Seleção de Cartas, Ação SimultâneaCategoriasJogo de Cartas, Jogo Festivo TemasCultura Oriental, Gastronomia"
0;338;"2010";"Idade  12 + ";"60 min";"2 a 4 jogadores ";"Carl Chudyk";"Cara Judd";"Grok Games";"881";"231";"91";"38";"Este jogo é uma viagem através de inovações da Idade da Pedra até os tempos modernos. Cada jogador constrói uma civilização baseada em várias tecnologias, idéias e avanços culturais, todas representadas por cartas. Cada uma dessas cartas tem um poder único, que permitirá o avanço, pontuação, ou mesmo atacar outras civilizações. Porém, tenha cuidado porque as outras civilizações serão capazes de se beneficiar de suas idéias também!Para ganhar, você deve marcar conquistas, o que você pode alcançar por acumular pontos ou por cumprimento de certos critérios com as inovações que você construiu. Planeje sua civilização bem, e passe a perna em seus adversários, e com alguma sorte você vai conseguir a vitória!LUDOSTORER$ 97,05 (no boleto)Comprar  Editora NacionalGrok GamesStatus Nacional Lançado (Dezembro/2019)     Dependência de Idioma Extenso. Precisa de uma tradução quase completa para ser jogado. DomíniosJogos Expert MecânicasGestão de Mão, Colecionar Componentes, Campanha/ Batalhas Dirigidas por Cartas, Colocação de Peças, Linha de Tempo, Posicionamento Secreto, Seleção de Cartas, Toma essaCategoriasJogo de Cartas TemasCivilização, Ciências, História"
0;339;"2012";"Idade  10 + ";"75 min";"2 a 4 jogadores ";"Michael Menzel";"Michael Menzel";"Devir Brasil";"1152";"593";"395";"104";"Legends of Andor é um jogo de tabuleiro cooperativo de aventura para dois a quatro jogadores em que um grupo de heróis devem trabalhar juntos para defender um reino de fantasia contra hordas invasoras.Para proteger as fronteiras de Andor, os heróis vão embarcar em missões perigosas ao longo de cinco cenários originais (assim como um cenário final criado pelos próprios jogadores). Mas, com um sistema de jogo inteligente, os monstros mantém-se em marcha na direção do castelo, e os jogadores devem equilibrar suas prioridades com cuidado.No coração do Legends of Andor há uma narrativa única, com cenários ligados que contam uma história global. Para cada cenário, ou “Legend”, um baralho de lendas transmite o enredo de um conto por vez … um desdobramento em que os jogadores são os protagonistas.Um marcador de madeira se move ao longo da trilha do tabuleiro em pontos-chave durante cada cenário, provocando o sorteio de uma nova carta de lenda que altera os efeitos, e avança a trama da história. No final, os jogadores devem se esforçar para guiar o destino de Andor através de suas ações heroicas, trazendo um final feliz para seu conto de fantasia épica.LUDOSTORER$ 214,11 (no boleto)Comprar  Editora NacionalDevir BrasilStatus Nacional Lançado (2014)     Dependência de Idioma Extenso. Precisa de uma tradução quase completa para ser jogado. DomíniosJogos Expert MecânicasCooperativo, Rolagem de Dados, Jogadores com Diferentes Habilidades, Movimento de Área, Ação / Movimento ProgramadoCategoriasCampanha, Jogo de Dados, Quebra-Cabeça, Dungeon Crawler TemasAventura, Luta / Artes Marciais, Fantasia, Medieval"
0;340;"2017";"Idade  10 + ";"60 min";"1 a 6 jogadores ";"Jamey Stegmaier";"Gong Studios";"Ludofy Creative";"573";"346";"116";"34";"O próspero reino de Greengully, governado por séculos pelo rei Eterno na cada vez mais superpopulada capital, emitiu um decreto para que seus cidadãos colonizassem as vastas terras além do reino. Em Charterstone, você constrói prédios e popula um vilarejo compartilhado por todos os jogadores e seus trabalhadores. Prédios são permanentemente adicionados e se tornam espaços de ação. Você começa com ações mais simples mas logo você terá um vilarejo com muitas possibilidades.Em Charterstone (com duração de 20 a 60 minutos para 1-6 jogadores) onde jogadores competem para popular um vilarejo, que começa com praticamente nada, mas que vai crescendo e com mais opções. No mesmo estilo de jogo Legacy, o tabuleiro de Charterstone recebe as construções através de adesivos no tabuleiro e se torna uma sessão de alocação de trabalhadores permanente para os jogos futuros. Antes de cada jogo um novo avanço é revelado destravando uma nova regra, um novo tipo de carta ou ainda um novo componente. Esses novos avanços são agrupados de forma cronológica em eras, porém são randomizados em seu uso, o que cria uma nova história única para cada cópia do jogo. Uma cópia de Charterstone permite um total de 12 jogos em sua campanha e a vila que se constrói, começando com poucas escolhas e trabalhadores e terminando completa, permitindo um tabuleiro funcional para jogos futuros.LUDOSTORER$ 117,00 (no boleto)Comprar  Editora NacionalLudofy CreativeStatus Nacional Lançado (Dezembro/2017)     Dependência de Idioma Moderado, precisa de uma planilha traduzida ou cartas traduzidas. DomíniosJogos Expert MecânicasAlocação de TrabalhadoresCategoriasCampanha, Legacy TemasMedieval, Economia / Produção"
0;341;"2018";"Idade  12 + ";"90 min";"1 a 5 jogadores ";"Andreas Steding";"Andreas Resch";"Kronos Games";"456";"264";"125";"12";"O ano é 1570. A China está sob o reinado do Imperador Longqing, da Dinastia Ming. Seu pai, o Imperador Jiajing, reinou por muitos anos. Embora fosse um homem diligente, ele também era conhecido por ser cruel e se importar mais com seus próprios interesses do que com aqueles do seu país. Quem se opusesse a ele não costumava viver muito. Seu longo reinado inaugurou um período de estabilidade, mas suas excentricidades deixaram o país em más condições, arruinado por incessante corrupção.Diferente do seu pai, o Imperador Longqing residia na Cidade Proibida, agora chamada Gùgōng (“PalácioImperial” ou “Palácio Antigo”), base de muitos dos imperadores da Dinastia Ming. Construído entre 1406 e1420, o formidável complexo consistia em 980 construções e cobria 72 ha (mais de 180 acres).O Imperador Longqing começou sua reforma do governo trazendo de volta alguns dos talentosos oficiais banidos por seu pai, na esperança de restaurar a honra e a estabilidade do país. Também foi nesse período que a Grande Muralha da China foi reconstruída, fortificada e expandida, pois a China se encontrava sob pesado ataque dos Mongóis, de modo que proteger suas fronteiras era de suma importância e a Grande Muralha era peça chave desse projeto.Embora passível de pena de morte, a corrupção era um problema de grandes proporções no império, por isso o Imperador fez tudo o que estava ao seu alcance para erradica-la. Ele obteve sucesso, aparentemente, mas, como todos sabemos, não é tão simples manter controle perfeito sobre a “lealdade” de tantos súditos. Na corte imperial, os oficiais mais graduados fingiam apoiar o banimento da corrupção e, em vez de simplesmente aceitarem dinheiro, um novo costume viu a luz do dia: a troca de presentes. Se um requerente visitava um oficial para apresentar um pedido, ele também apresentava um presente.E, de modo natural, o oficial devolvia a honra presenteando de volta. Se o presente do requerente fosse muito valioso, como, digamos, uma estatueta de Jade, e o presente de retorno do oficial fosse um leque de papel barato, ficava difícil considerar isso um ato de suborno. Entretanto, ambos sabiam muito bem quão valioso o simbolismo de tal item poderia ser…“Gùgōng” utiliza esse extraordinário costume como base. Os jogadores assumem o papel de poderosas famílias chinesas que tentam ganhar influência e poder por meio do suborno de oficiais e da troca de presentes, tudo isso no decorrer de 4 dias. Desse modo, os jogadores acumularão pontos de vitória e aquele com a maior quantidade de pontos vencerá o jogo. Mas cuidado: acima de tudo, você deve obter uma audiência com o próprio imperador.Se falhar nesse objetivo, todos os seus esforços terão sido em vão.LUDOSTORER$ 198,28 (no boleto)Comprar  Editora NacionalKronos GamesStatus Nacional Lançado (Novembro/2018)     Dependência de Idioma Nenhuma DomíniosJogos Expert MecânicasAlocação de Trabalhadores, Colecionar Componentes, Gestão de Mão, Controle/Influência de ÁreaCategoriasTemasMedieval, Transportes, Cultura Oriental"
0;342;"2018";"Idade  10 + ";"20 min";"2 a 4 jogadores ";"Leandro Pires";"Alex Mamedes";"Buró Editora";"476";"347";"66";"25";"Tóquio, 1930. A manhã acorda preguiçosa, mas você tem muito trabalho a fazer. Em Tsukiji cada jogador assume o papel de um dono de restaurante que enfrenta outros comerciantes em leilões acirrados em busca dos melhores lotes de peixe e  frutos do mar. Entenda a lógica dos preços, manipule as cotações, arme armadilhas, sabote seus oponentes e busque o maior lucro possível nesta tensa briga pelos melhores peixes de todo o Japão!Em Tsukiji, seu objetivo é tentar ser o comprador mais bem preparado, sendo capaz de influenciar as oscilações dos preços e fazer as melhores compras, para terminar o jogo com o conjunto de Cartas de Produto mais valiosas para o seu restaurante. Ao final do jogo, o jogador que terminar com mais dinheiro, após a conversão dos seus produtos, vence a partida. **************************************************************************Indicado ao Prêmio Ludopedia Jogo Família do Ano (Designer Nacional) 2019Indicado ao Prêmio Ludopedia Jogo Família do Ano (Designer Nacional) 2019 - Voto Popular**************************************************************************LUDOSTORER$ 150,25 (no boleto)Comprar  Editora NacionalBuró EditoraStatus Nacional Lançado (Março/2019)     Dependência de Idioma Nenhuma DomíniosJogos Família MecânicasAção Simultânea, Colecionar Componentes, Especulação FinanceiraCategoriasJogo de Cartas TemasCultura Oriental, Economia / Produção, Gastronomia"
0;343;"2017";"Idade  12 + ";"120 min";"1 a 4 jogadores ";"James Kniffen";"Galápagos";"Galápagos";"815";"454";"192";"49";"Sid Meier's Civilization: A New Dawn é um jogo de tabuleiro de estratégia no qual dois a quatro jogadores atuam como líderes dos impérios mais memoráveis ​​da história. Ao longo do jogo, os jogadores expandirão seus domínios, ganharão novas tecnologias e criarão muitas das maiores maravilhas da humanidade. No final, uma nação se elevará acima de todas as outras para deixar sua marca sobre a história.Este novo jogo apresenta jogadores com um país não descoberto para conquistar, construído a partir de tiles de mapas bem ilustradas. Esses aspirantes a conquistadores constroem e povoam o mapa com bárbaros, recursos naturais e cidades-estados, depois formulam seus planos sobre como eles moldarão esse mundo para sua visão. Seus objetivos exatos, no entanto, mudam em cada jogo. As agendas são detalhadas sobre as cartas de vitória, três das quais são compradas durante o início do jogo. Os jogadores competem para se tornar o primeiro a realizar uma agenda em cada uma desses cartas de vitórias, espalhando-se por todo o mundo e garantindo o lugar da sua civilização como a maior potência mundial.LUDOSTORER$ 98,00 (no boleto)Comprar  Editora NacionalGalápagosStatus Nacional Lançado (Dezembro/2018)     Dependência de Idioma Extenso. Precisa de uma tradução quase completa para ser jogado. DomíniosJogos Expert MecânicasControle/Influência de Área, Tabuleiro ModularCategorias4x TemasCivilização"
0;344;"2014";"Idade  8 + ";"45 min";"2 a 5 jogadores ";"Donald X. Vaccarino";"Michael Schacht";"Calamity Games";"346";"209";"77";"23";"Em Kingdom Builder, os jogadores criam seus próprios reinos construindo habilmente seus assentamentos, com o objetivo de ganhar o máximo de ouro no final do jogo.Nove tipos diferentes de terreno estão no tabuleiro de jogo, incluindo locais e castelos. Durante seu turno, um jogador joga sua carta de terreno e constrói três assentamentos em três hexágonos desse tipo. Se possível, um novo acordo deve ser construído ao lado de um dos assentamentos existentes desse jogador . Ao construir próximo a um local, o jogador pode aproveitar uma ação extra que ele pode usar no seu próximo turno. Estas ações extras permitem ações extraordinárias, como mover seus assentamentos.Através da construção ao lado de um castelo, o jogador vai ganhar o ouro no final do jogo, mas mais ouro será obtido mediante o cumprimento das condições das três cartas Kingdom Builder; estas três cartas ( de um total de dez no jogo ) especificam as condições que devem ser cumpridas a fim de ganhar o ouro tão desejado.Cada jogo os jogadores vão usar um conjunto aleatório de cartas Kingdom Builder, ações especiais e setores do terreno para a construção do mapa. Kingdom Builder: Big Box possui essa variabilidade, incluindo todas as expansões até à data de seu lançamento.Componentes:- Jogo básico: 8  Seções  de  tabuleiro, 28  Peças  de  local, 160  Vilas  (  40  de  cada  cor), 4  Marcadores  de  ouro, 1  Ficha  de  1º  jogador, 25  Cartas  de  terreno, 10  Cartas  de  Construção  do  Reino, 8  Cartões-  resumo  das  peças  de  local, 1  Livreto  de  regra- Conteúdo da Expansão 1 – Nômades: 4 seções de tabuleiro, 14 peças de locais,  15 peças de nômades, 3 cartas Construtor do Reino, 4 cartões-resumo das peças de locais, 25 muros de pedra, 40 vilas, 1 marcador de ouro.- Conteúdo Expansão 2 – Encruzilhadas: 4 seções de tabuleiro, 16 peças de locais, 8 cartões-resumo para as peças de locais, 6 cartas de tarefa, 10 guerreiros, 5 carroças, 5 barcos, 5 peças de prefeitura.- Conteúdo da expansão 3 – Pântanos: 4 seções de tabuleiro, 16 peças de locais, 4 cartões-resumo das peças de locais, 8 peças de ação bônus, 4 cartões-resumo das ações bônus, 6cartas novas de Construtor do Reino, 5 novas cartas de terreno.- Conteúdo da Expansão 4 – Colheita: 4 seções de tabuleiro, 16 peças de locais, 8 cartões-resumo das peças de locais, 6 cartas novas de Construtor do Reino, 10 peças de vilas, 2 exploradores.- Conteúdo do Queenie 1 – Capital: 2 peças de capital- Conteúdo do Queenie 2 – Cavernas: 4 peças de caverna- Conteúdo do Queenie 3 – Ilha: 4 peças de locais, 1 ilha (dupla-face)LUDOSTORER$ 421,00 (no boleto)Comprar  Editora NacionalCalamity GamesStatus Nacional Lançado (Outubro/2018)     Dependência de Idioma Pouco texto, facilmente memorizavel. DomíniosJogos Expert MecânicasCerco de Área, Construção de Rotas, Controle/Influência de Área, Movimento em Grades, Tabuleiro ModularCategoriasTemasMedieval"
0;345;"2015";"Idade  13 + ";"90 min";"2 a 4 jogadores ";"Ryan Laukat";"Ryan Laukat";"Conclave Editora";"749";"456";"169";"57";"Sua última aldeia foi saqueada pelos bárbaros. Você mal teve tempo de pegar o bebê e sua vara de pesca favorita antes deles começarem a queimar e pilhar. Você vagou sobre um deserto cruel, enfrentou picos congelados, e até mesmo remou através de um mar agitado, chutando os tubarões sempre que chegaram muito perto, o bebê amarrado firmemente às suas costas.Então você encontrou! O lugar perfeito para fazer sua nova casa. Mas assim que você construiu a primeira, você descobriu uma vasta rede de cavernas subterrâneas, repleta de tesouros brilhantes, recursos raros, e aventura não esperada. Como você pode limitar a sua nova aldeia à superfície? Você imediatamente começa a organizar expedições e construir casas no subterrâneo, bem como sobre a superfície.Com alguma sorte, você vai construir uma vila ainda mais forte do que o seu último lar - forte o suficiente, ainda, para afastar os bárbaros na próxima vez que chegarem.Above and Below é uma mistura de construção de cidade e contar histórias onde você e até três amigos competem para construir a melhor aldeia acima e abaixo do solo. No jogo, você envia seus aldeões para executar trabalhos de como explorar a caverna, colher os recursos, e construir casas. Cada morador tem competências e habilidades únicas, e você deve decidir a melhor forma de usá-los. Você tem o seu próprio tabuleiro pessoal de aldeia, e você desliza os moradores sobre este tabuleiro pelas diversas áreas para indicar seus trabalhos. Você enviará Hanna ao longo da expedição à caverna? Ou ela deveria gastar seu tempo ensinando habilidades importantes para um dos jovens moradores?A grande caverna está abaixo da superfície, pronta para ser explorada - este é o lugar onde aparece a narrativa. Quando você envia um grupo de moradores para explorar as profundezas, um de seus amigos lê o que lhe acontece a partir de um livro. A você será dada uma escolha de como reagir, e dependerá muito de quais aldeões você trouxe na expedição, e o que você está disposto a sacrificar para ter sucesso. O livro de parágrafos é embalado com encontros de aventuras incríveis, escolhidos aleatoriamente cada vez que você visitar a caverna.No final do jogo, vence o jogador com a aldeia mais bem desenvolvida!LUDOSTORER$ 193,00 (no boleto)Comprar  Editora NacionalConclave EditoraStatus Nacional Lançado (Março/2018)     Dependência de Idioma Extenso. Precisa de uma tradução quase completa para ser jogado. DomíniosJogos Expert MecânicasColecionar Componentes, Negociação, Narração de Histórias, Sistema de Pontos de Ação, Rolagem de DadosCategoriasTemasAventura, Fantasia, Civilização, Economia / Produção"
0;346;"2014";"Idade  14 + ";"20 min";"4 a 12 jogadores ";"Tobey Ho";"Tommy Ng";"Across the Board";"959";"805";"111";"76";"Deception: Murder in Hong Kong (ou CS-Files, título da versão original) é um jogo de dedução e blefe para 4 a 12 jogadores e com duração de cerca de 20 minutos.Os jogadores assumem papéis de investigadores tentando resolver um caso de assassinato, mas há um porém: o assassino é um dos investigadores!O time e personagem de cada jogador é aleatoriamente definido no início da partida e inclui os seguintes papéis: perito criminal, testemunha, investigador, assassino e cúmplice. Enquanto os investigadores tentam desvendar a verdade, o time do assassino deve enganar os adversários e os induzir ao erro. Uma verdadeira batalha da capacidade mental de investigação!Em Deception, o perito criminal tem a solução do caso mas só pode se expressar sobre as pistas usando tiles de cena de crime, enquanto os investigadores (e o assassino) tentam interpretar as evidências. Para ter sucesso, os investigadores precisam não apenas deduzir e descobrir a verdade a partir das pistas do perito criminal, mas também devem ter sensibilidade para perceber como o assassino e seu cúmplice estão tentando induzi-los ao erro.*Ganhador do selo De Quem é A Vez Incrível 2022* (24/01/2022)LUDOSTORER$ 182,45 (no boleto)Comprar  Editora NacionalAcross the BoardStatus Nacional Lançado (Agosto/2018)     Dependência de Idioma Moderado, precisa de uma planilha traduzida ou cartas traduzidas. DomíniosJogos Família MecânicasJogo em Equipe, Narração de Histórias, Blefe, DeduçãoCategoriasJogo Festivo TemasPolicial"
0;347;"2013";"Idade  10 + ";"60 min";"2 a 4 jogadores ";"Stefan Feld";"Michael Menzel";"Z-Man Games";"126";"376";"56";"8";"Bruges no século 15 – a cultura e o comércio prosperam e tornam a cidade belga Hanseática em uma das cidades mais ricas da Europa.Em Brügge, os jogadores assumem o papel de comerciantes que devem manter suas relações com os detentores do poder na cidade, enquanto compete um contra o outro pelo poder, influência e status.Dramáticos acontecimentos lançam suas sombras sobre a cidade, e os jogadores precisam se preocupar com ameaças à sua prosperidade, mais do que apenas se preocupar somente com os seus adversários.O jogo inclui 165 cartas de personagens, e cada carta com uma das cinco cores. Em um turno, o jogador escolhe uma de suas cartas e executa uma ação, com seis diferentes ações disponíveis: pegar trabalhadores, pegar dinheiro, mitigar uma ameaça, construir um canal, construir uma casa ou contratar o personagem retratado na carta.Em princípio, cada carta pode ser usada para cada ação -, mas a cor da carta determina em quais áreas as ações podem ser utilizadas ou a força da ação escolhida, por exemplo, cartas azuis proporcionam aos trabalhadores de cor azul e cartas vermelhas ajudam a mitigar ameaças vermelhas. Toda a ação é voltada para a coleta de prestígio, com o comerciante de maior prestígio vencendo no final.Dependência de Idioma Moderado, precisa de uma planilha traduzida ou cartas traduzidas. DomíniosJogos Expert MecânicasGestão de Mão, Rolagem de DadosCategoriasJogo de Cartas, Jogo de Dados TemasHistória, Economia / Produção"
0;348;"2004";"Idade  12 + ";"60 min";"3 a 6 jogadores ";"Rob Daviau";"Dennis Crabapple McClain";"Wizards of the Coast";"648";"792";"121";"127";"Betrayal at House on the Hill constrói rapidamente suspense e emoção quando os jogadores exploram uma mansão assombrada de sua própria concepção, encontrando espíritos e presságios assustadores que predizem seu destino. Com cerca de uma hora no tempo de jogo, Betrayal at House on the Hill é ideal para festas, reuniões de família ou diversão casual com os amigos.Betrayal at House on the Hill é um jogo de peças que permite aos jogadores construir sua própria casa mal-assombrada quarto por quarto, placa por placa, criando um novo tabuleiro de jogo o tempo todo. Os jogadores assumem o papel de 3 a 6 personagens.Secretamente, um dos personagens se revela traidor para o resto do grupo, e os membros inocentes devem derrotar o traidor no meio deles, antes que seja tarde demais! Betrayal at House on the Hill inclui peças detalhadas de jogo, incluindo cartas de personagens, figuras de plástico pré-pintadas e marcadores especiais, os quais ajudam a criar uma atmosfera assustadora e agilizar o jogo.LUDOSTORER$ 383,00 (no boleto)Comprar  Dependência de Idioma Extenso. Precisa de uma tradução quase completa para ser jogado. DomíniosJogos Expert MecânicasJogadores com Diferentes Habilidades, Jogo em Equipe, Rolagem de Dados, RPG, Tabuleiro ModularCategoriasTemasAventura, Horror"
0;349;"2011";"Idade  13 + ";"150 min";"1 a 4 jogadores ";"Uwe Rosenberg";"Klemens Franz";"Z-Man Games";"127";"382";"35";"20";"Em Ora et Labora, cada jogador é chefe de um mosteiro na era Medieval, que adquire terrenos e edifícios - procurando ganhar recursos e lucro. O objetivo é construir uma infraestrutura de trabalho e fabricação de itens de prestígio - como livros, cerâmicas, ornamentos e relíquias - para ganhar mais pontos de vitória no final do jogo.Cada jogador tem um tabuleiro de jogo pessoal. Novos edifícios entram no jogo de vez em quando, e os jogadores podem construi-los em seus tabuleiros com os materiais de construção que reunem, com algumas restrições de terreno sobre o que e onde pode ser construído. Alguns espaços começam com árvores ou mouros neles, como em Agricola, para que prejudiquem o desenvolvimento até que um jogador limpa a terra, mas eles fornecem recursos quando eles são removidos. Os jogadores podem comprar terreno adicional durante o jogo, se necessário.Ora et Labora apresenta duas variantes: a França e a Irlanda.Dependência de Idioma Pouco texto, facilmente memorizavel. DomíniosJogos Expert MecânicasAlocação de Trabalhadores, Colecionar Componentes, Colocação de Peças, Construção a partir de Modelo, Tabuleiro ModularCategoriasTemasMedieval, Economia / Produção"
0;350;"2017";"Idade  13 + ";"60 min";"2 a 4 jogadores ";"Paul Dennen";"Rayph Beisner";"Devir";"81";"336";"21";"10";"O malvado Lord Eradikus quase conquistou a galáxia e agora está a uma volta da vitória em todo o setor com sua bandeira, Eradikus Prime. Ele pode governar com mão de ferro, mas seus artefatos mais apreciados estão prestes a escorregar de suas garras de cyborg. Você e seus companheiros ladrões se desafiaram a se esgueirar a bordo da nave, atravessar o caminho até seu módulo de comando e roubá-los dele.Ao longo do caminho, você recrutará aliados e arrumará recompensas extras. Mas um passo em falso e - Clank! Ruídos descuidados chamam a atenção de Lord Eradikus. A invasão de seu módulo de comando e roubo de seus artefatos aumentam sua raiva. É melhor você desejar que seus amigos sejam mais barulhentos que você, se quiser escapar vivo...Clank! in! Space! é construído no mesmo sistema de jogo que Clank!: A Deck-Building Adventure, com os jogadores construindo um baralho de cartas pessoal ao longo do jogo, com os cartões permitindo que eles se movam pela nave espacial, atacam coisas, adquiram novas cartas, e - oh, sim - faça barulho para atrair Lord Eradikus e potencialmente selar sua própria desgraça.Dependência de Idioma Extenso. Precisa de uma tradução quase completa para ser jogado. DomíniosJogos Expert MecânicasConstrução de Baralho/Peças, Eliminação de Jogadores, Force sua sorte, Movimento de ÁreaCategoriasDungeon Crawler TemasFicção Científica"
0;351;"2019";"Idade  12 + ";"30 min";"2 a 4 jogadores ";"Thomas Lehmann";"Julien Delval";"Galápagos";"405";"390";"55";"35";"Nos quatro cantos do mundo, o céu está coberto de nuvens, os oceanos mudam de cor, a atmosfera estala com magia. Na penumbra de um laboratório de alquimia, no cume nevado de uma montanha sagrada, nas profundezas silenciosas de um templo corrupto, poderosos magos se preparam para o confronto.Eles colhem, manipulam e consomem as essências que compõem a magia do mundo para criar artefatos misteriosos. Como eles trazem estranhas criaturas do vazio, eles conquistam lugares terríveis de poder e invocam gigantescos dragões para derrotar seus oponentes!Em Res Arcana, você vai conseguir fazer o mesmo...LUDOSTORER$ 203,55 (no boleto)Comprar  Editora NacionalGalápagosStatus Nacional Lançado (Julho/2021)     Dependência de Idioma Pouco texto, facilmente memorizavel. DomíniosJogos Expert MecânicasGestão de Mão, Seleção de Cartas, Jogadores com Diferentes Habilidades, Ação / Movimento Programado, Ordem de Fases VariávelCategoriasJogo de Cartas, Jogo Assimétrico TemasFantasia"
0;352;"2017";"Idade  12 + ";"120 min";"1 a 6 jogadores ";"Raphaël Guiton";"Édouard Guiton";"Galápagos";"501";"656";"87";"71";"Massive Darkness traz a experiência do RPG de fantasia clássico para jogos de tabuleiro moderno, baseado em uma campanha cheia de ação, cheia de lindas miniaturas e um sistema simplificado que mantém o foco nas ações dos heróis, sem necessidade de um mestre de jogo para controlar os inimigos.Usando o popular sistema de Zombicide como um ponto de partida, Massive Darkness acrescenta toda a riqueza de um RPG dungeon crawl. Escolha o seu herói, escolha uma classe, decida sobre quais habilidades passar o seu XP, e obtenha saque, procurando na masmorra ou matando os inimigos especiais que podem utilizar equipamento contra você! Deparamos com uma multiplicidade de diferentes tipos de inimigos, vindo em todas as formas e tamanhos, cujo comportamento é resolvido automaticamente... ou você pode tentar esgueirar-se em torno dos inimigos, aproveitando-se das áreas escuras do mapa.Os jogadores começam a sua aventura escolhendo um herói - cada um com duas habilidades especiais de partida - e iniciam também com uma classe de sua escolha. Dependendo da combinação, uma outra habilidade pode ser desbloqueada, dando aos jogadores uma grande variedade de escolhas e estilos de jogo. Os heróis criados vão em missões, matando monstros, recolhendo pilhagem e ganhando XP. Os jogadores passam o XP para desbloquear novas habilidades, cada vez mais poderosas enquanto a busca progride.Durante todo o jogo, os jogadores encontram monstros diferentes, incluindo Asseclas, agentes dos chefes. Um único mecanismo de jogo é o Guardian. Qualquer um dos tipos de monstros têm uma chance de desovar como um Guardian, o que significa que usará um equipamento aleatório na luta contra os Heróis. No entanto, se os jogadores são capazes de superar este encontro difícil, eles vão adquirir essa parte do tesouro!LUDOSTORER$ 618,90 (no boleto)Comprar  Editora NacionalGalápagosStatus Nacional Lançado (Março/2019)     Dependência de Idioma Extenso. Precisa de uma tradução quase completa para ser jogado. DomíniosJogos Expert MecânicasJogadores com Diferentes Habilidades, Tabuleiro Modular, Movimento em Grades, Rolagem de DadosCategoriasJogo de Dados, Miniaturas, Dungeon Crawler TemasFantasia, Medieval"
0;353;"2014";"Idade  14 + ";"40 min";"2 a 6 jogadores ";"Christophe Raimbault";"Jordi Valbuena";"Meeple BR Jogos";"1171";"602";"250";"80";"Jogo vencedor em inúmeras premiações pelo mundo, incluindo o Spiel des Jahres (“Jogo do Ano“, em alemão) de 2015.Descrição:No dia 11 de julho de 1899, às 10 horas, a União Pacific Express deixou Folsom, Novo México, com 47 passageiros a bordo. Depois de alguns minutos, tiros e passos apressados ​​no telhado puderam ser ouvido. Bandidos fortemente armados roubaram carteiras e jóias de cidadãos honestos. Será que eles conseguem roubar a mala de pagamento da Coal Company, apesar de terem sido colocadas sob a supervisão do Marechal Samuel Ford? Será que esses bandidos serão capazes de trabalhar juntos, apesar de apenas o mais rico deles sair por cima? Em Colt Express, você joga como um bandido roubando um trem. Seu objetivo é se tornar o bandido mais rico do Velho Oeste. O jogo consiste em cinco rodadas e cada rodada tem duas fases: Fase 1: Cada jogador joga 2-5 cartas de ação em uma pilha comum, face para cima ou para baixo, dependendo do tipo da rodada. Fase 2: As cartas de ação são executadas na ordem em que foram tocadas. Em seguida, vem a confusão como melhores planos de um jogador não pode deslocar-se devido a erros e omissões! O jogo tem um trem em 3D no qual os bandidos podem passar de um carro para outro, correr no telhado, atirar em outros bandidos, roubar os passageiros, ou deixar o Xerife fora de posição.**************************************************************************Indicado ao Prêmio Ludopedia Jogo Família do Ano 2018 - Voto Popular**************************************************************************LUDOSTORER$ 164,50 (no boleto)Comprar  Editora NacionalMeeple BR JogosStatus Nacional Lançado (Abril/2018)     Dependência de IdiomaDomíniosJogos Família MecânicasAção / Movimento Programado, Jogadores com Diferentes Habilidades, Gestão de Mão, Memória, Toma essa, Dedução, Ordem de Fases VariávelCategoriasJogo de Cartas TemasFaroeste, Transportes"
